Product ID,Product Name (Korean),Product Name (English),Part Number,Price (KRW),Price (EUR with 50% markup),Manufacturer,Category,Category (English),Image Filenames
7765,[중고] PARKER 944AOPLPNCSFSFF VERIFLO,[Used] PARKER 944AOPPLPNCSFSFF VERIFLO,944AOPLPNCSFSFF,55000,50.24,PARKER,Gas valve/regulator/pressure gauge,,7765_1.jpg; 7765_1.jpg; 7765_3.jpg; 7765_1.jpg; 7765_1.jpg; 7765_6.jpg; 7961_11.jpg; 7961_8.jpg; 7961_10.jpg; 7961_7.jpg; 7961_9.jpg; 5894_21.jpg; 7765_1.jpg; 7765_3.jpg; 7961_12.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg
5762,[미사용] PRT30-10DO 오토닉스 PROXIMITY 센서,[Unused] PRT30-10DO Autonics PROXIMITY sensor,PRT30-10DO,11000,10.05,,Sensors / various cables,,5762_1.jpg; 5762_1.jpg; 5762_3.jpg; 5762_1.jpg; 5762_1.jpg; 5762_6.jpg; 5609_21.jpg; 8022_17.jpg; 5991_14.jpg; 5161_7.jpg; 5163_15.jpg; 5163_20.jpg; 5991_11.jpg; 7354_25.jpg; 5159_9.jpg; 5163_23.jpg; 8022_16.jpg; 5991_13.jpg; 5609_22.jpg; 5991_9.jpg; 5762_1.jpg; 5762_3.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg
7612,[중고] HORIBA SEF-Z512KX NH3 N2 STEC Z500 Series,[Used] HORIBA SEF-Z512KX NH3 N2 STEC Z500 Series,SEF-Z512KX,110000,100.48,,MFC/MFM,,7612_1.jpg; 7612_1.jpg; 7612_3.jpg; 7612_1.jpg; 7612_1.jpg; 7612_6.jpg; 7612_7.jpg; 7612_8.jpg; 7950_14.jpg; 7588_20.jpg; 7610_15.jpg; 7999_24.jpg; 7950_11.jpg; 7950_21.jpg; 7618_23.jpg; 7950_7.jpg; 7950_7.jpg; 7950_13.jpg; 7950_7.jpg; 7618_11.jpg; 7588_21.jpg; 7950_6.jpg; 7612_1.jpg; 7612_3.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg
7682,"[중고] HORIBA STEC SEC-F730 Series SEC-F730M B1 ClF3,NH3,N2,SiH2Cl2,1%PH3/He / SEC-F730M A1 NF3 MFC","[Used] HORIBA STEC SEC-F730 Series SEC-F730M B1 ClF3,NH3,N2,SiH2Cl2,1%PH3/He / SEC-F730M A1 NF3 MFC",SEC-F730,110000,100.48,,MFC/MFM,,7682_1.jpg; 7682_1.jpg; 7682_3.jpg; 7682_1.jpg; 7682_1.jpg; 7682_6.jpg; 7618_17.jpg; 7610_9.jpg; 7588_17.jpg; 7950_17.jpg; 7950_7.jpg; 7618_19.jpg; 7610_7.jpg; 7618_23.jpg; 7682_15.jpg; 7610_17.jpg; 7950_7.jpg; 7610_15.jpg; 7950_14.jpg; 7950_7.jpg; 7682_1.jpg; 7682_3.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg
8035,[중고] S8VM-03024 CD (24V 1.3A) OMRON,[Used] S8VM-03024 CD (24V 1.3A) OMRON,S8VM-03024,22000,20.1,OMRON,Power supply SMPS,,8035_1.jpg; 8035_1.jpg; 8035_3.jpg; 8035_1.jpg; 8035_5.jpg; 8035_1.jpg; 8016_23.jpg; 7596_12.jpg; 8011_18.jpg; 8016_18.jpg; 8011_9.jpg; 8035_12.jpg; 8011_17.jpg; 8011_8.jpg; 7596_19.jpg; 8011_13.jpg; 8011_16.jpg; 8011_12.jpg; 7596_15.jpg; 7596_8.jpg; 8035_1.jpg; 8035_3.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg
7568,[중고] DRT2-AD04H OMRON,[Used] DRT2-AD04H OMRON,DRT2-AD04H,44000,40.19,OMRON,communication module,,7568_1.jpg; 7568_1.jpg; 7568_3.jpg; 7568_1.jpg; 7568_1.jpg; 7568_6.jpg; 7568_7.jpg; 7821_11.jpg; 7918_16.jpg; 7917_7.jpg; 7821_13.jpg; 7375_14.jpg; 7819_20.jpg; 7821_15.jpg; 7376_11.jpg; 8065_23.jpg; 7801_16.jpg; 7375_12.jpg; 7912_9.jpg; 8060_16.jpg; 7916_12.jpg; 7568_1.jpg; 7568_3.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg
7305,"[중고] SPG SPI042S-010K (10:1), 서보모터용 감속기, 50,100W","[Used] SPG SPI042S-010K (10:1), reducer for servo motor, 50,100W",SPI042S-010K,88000,80.39,,Reducer/Index/Coupling,,7305_1.jpg; 7305_1.jpg; 7305_3.jpg; 7305_1.jpg; 6990_5.jpg; 7305_1.jpg; 7305_7.jpg; 7305_8.jpg; 6990_11.jpg; 6990_12.jpg; 6990_10.jpg; 6990_15.jpg; 7305_1.jpg; 7305_3.jpg; 6990_9.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg
8055,[중고] TEM TECH LAB HYPFU-010D-S2/6700,[Used] TEM TECH LAB HYPFU-010D-S2/6700,HYPFU-010D-S2/6700,55000,50.24,,Gas valve/regulator/pressure gauge,,8055_1.jpg; 8055_1.jpg; 8055_3.jpg; 8055_1.jpg; 8055_1.jpg; 8055_6.jpg; 8055_7.jpg; 7823_12.jpg; 7997_13.jpg; 7607_11.jpg; 7997_8.jpg; 7997_23.jpg; 7823_20.jpg; 7823_10.jpg; 7607_8.jpg; 7607_15.jpg; 7567_7.jpg; 7607_13.jpg; 7607_18.jpg; 7607_7.jpg; 7607_14.jpg; 8055_1.jpg; 8055_3.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg
5128,[중고] SONY XC-HR70,[Used] SONY XC-HR70,XC-HR70,110000,100.48,,Industrial Cameras/Lens/Lighting,,5127_1.jpg; 5127_1.jpg; 5127_3.jpg; 5127_1.jpg; 5127_1.jpg; 5128_6.jpg; 5131_7.jpg; 5131_11.jpg; 4594_9.jpg; 5131_22.jpg; 5463_13.jpg; 4596_6.jpg; 4594_13.jpg; 4594_16.jpg; 5131_18.jpg; 5463_17.jpg; 5131_15.jpg; 5131_17.jpg; 5131_8.jpg; 5463_21.jpg; 5127_1.jpg; 5127_3.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg
7713,[중고] RORZE RV201-F05-009-2 LOAD PORT  FOUP OPENER 300mm wafer 12inch,[Used] RORZE RV201-F05-009-2 LOAD PORT FOUP OPENER 300mm wafer 12inch,RV201-F05-009-2,2200000,2009.7,RORZE,LOAD PORT,,7713_1.jpg; 7713_1.jpg; 7713_3.jpg; 7713_1.jpg; 7713_1.jpg; 7713_6.jpg; 7713_7.jpg; 7713_8.jpg; 7714_13.jpg; 7714_12.jpg; 7714_11.jpg; 7714_10.jpg; 7803_15.jpg; 7713_1.jpg; 7713_3.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg; 7914_7.jpg; 8010_12.jpg
6601,"[중고] 내경20mm-20mm, 외경57mm 커플링 DISK커플링 MICRO커플링 카플링 카프링 서보커플링 모터커플링 자동화부품 자동화 기계","[Used] Inner diameter 20mm-20mm, Outer diameter 57mm Coupling DISK coupling MICRO coupling Coupling Coupling Servo coupling Motor coupling Automation parts Automation machine","내경20mm-20mm,",33000,30.15,,Reducer/Index/Coupling,,6601_1.jpg; 6601_1.jpg; 6601_3.jpg; 6601_1.jpg; 6601_1.jpg; 6601_6.jpg; 6600_14.jpg; 6600_9.jpg; 6600_12.jpg; 6600_16.jpg; 6600_10.jpg; 6600_11.jpg; 6600_15.jpg; 6600_13.jpg; 6600_19.jpg; 6600_7.jpg; 6601_1.jpg; 6601_3.jpg; 6600_8.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg
7879,[중고] KXPD60-ABZ 서보 서보드라이버 자동화 자동화부품 공장자동화 SERVO DRIVER 서보앰프 3D프린터 부품 서보드라이브,[Used] KXPD60-ABZ Servo Servo Driver Automation Automation Parts Factory Automation SERVO DRIVER Servo Amplifier 3D Printer Parts Servo Drive,KXPD60-ABZ,110000,100.48,,Servo motor/servo driver,,7879_1.jpg; 7879_1.jpg; 7879_3.jpg; 7879_1.jpg; 7879_1.jpg; 7879_6.jpg; 7879_7.jpg; 7879_8.jpg; 7879_9.jpg; 7879_10.jpg; 7879_1.jpg; 7879_3.jpg; 7879_13.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg
7541,[중고] AJINEXTEK SMC-2V02 V3.0  V3.0.2 AXT BPHR  T36-PR 아진 모션카드 2축 모션보드 Motion Board Motion Card,[Used] AJINEXTEK SMC-2V02 V3.0 V3.0.2 AXT BPHR T36-PR AJIN motion card 2-axis motion board Motion Board Motion Card,SMC-2V02,198000,180.87,,Computer/Computer-related parts,,7541_1.jpg; 7541_1.jpg; 7541_3.jpg; 7541_1.jpg; 7541_1.jpg; 7541_6.jpg; 7509_10.jpg; 6916_9.jpg; 7214_10.jpg; 6916_18.jpg; 6911_12.jpg; 6850_11.jpg; 7129_18.jpg; 7510_18.jpg; 7081_20.jpg; 7293_9.jpg; 7127_10.jpg; 7999_13.jpg; 7293_10.jpg; 7127_13.jpg; 7541_1.jpg; 7541_3.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg
6820,[중고] RKC REX-F700 CODE:FK09-8*AB-5N5-NN Z-161 온도콘트롤러 온도컨트롤러 디지털 인디케이터 인디케이터 indicator,[Used] RKC REX-F700 CODE:FK09-8*AB-5N5-NN Z-161 temperature controller temperature controller digital indicator indicator indicator,REX-F700,110000,100.48,,Temperature controller/indicator,,6820_1.jpg; 6820_1.jpg; 6820_3.jpg; 6820_1.jpg; 6820_1.jpg; 6820_6.jpg; 7474_24.jpg; 7489_18.jpg; 7715_11.jpg; 7236_7.jpg; 7407_15.jpg; 5695_23.jpg; 7407_8.jpg; 7366_7.jpg; 5694_17.jpg; 6802_10.jpg; 7668_13.jpg; 7475_11.jpg; 6802_17.jpg; 7026_12.jpg; 6820_1.jpg; 6820_3.jpg; 6802_19.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg; 5159_17.jpg
7971,[중고] TEM TECH LAB SKPTFV-WD420,[Used] TEM TECH LAB SKPTFV-WD420,SKPTFV-WD420,22000,20.1,,Gas valve/regulator/pressure gauge,,7971_1.jpg; 7971_1.jpg; 7971_3.jpg; 7971_1.jpg; 7971_1.jpg; 7971_6.jpg; 7607_10.jpg; 7997_18.jpg; 7607_11.jpg; 7607_12.jpg; 7997_12.jpg; 7997_15.jpg; 7997_14.jpg; 7971_14.jpg; 8056_13.jpg; 7823_10.jpg; 7567_7.jpg; 7997_23.jpg; 7997_13.jpg; 7997_16.jpg; 7971_1.jpg; 7971_3.jpg; 7823_15.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg; 7618_14.jpg
8005,[중고] Bede scientific E.D.R. Detector Interface,[Used] Bede scientific E.D.R. Detector Interface,,550000,502.42,,Controller/Other,,8005_1.jpg; 8005_1.jpg; 8005_3.jpg; 8005_1.jpg; 8005_1.jpg; 8005_6.jpg; 8005_7.jpg; 8052_8.jpg; 8052_11.jpg; 8052_13.jpg; 8052_10.jpg; 8052_17.jpg; 8052_19.jpg; 8052_14.jpg; 5463_25.jpg; 8052_16.jpg; 8052_15.jpg; 8052_12.jpg; 8052_18.jpg; 8052_9.jpg; 8005_1.jpg; 8005_3.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg; 7954_16.jpg
7547,[중고] Swagelok SS-44S6 BALL VALVE,[중고] Swagelok SS-44S6 BALL VALVE,SS-44S6,22000,20.1,,Valve/tube fitting parts,,7547_1.jpg; 7547_1.jpg; 7547_3.jpg; 7547_1.jpg; 7547_1.jpg; 7547_6.jpg; 7296_8.jpg; 7296_9.jpg; 7296_10.jpg; 7296_14.jpg; 7547_1.jpg; 7547_3.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg; 7596_10.jpg
5999,[중고] ISSOKU (210/90mm) 볼스크류 볼나사 Ballscrew TM스크류 베어링 삼익THK 자동화부품 조각기 3D프린터 제작부품 자작 DIY,[Used] ISSOKU (210/90mm) Ballscrew Ball Screw Ballscrew TM Screw Bearing Samik THK Automation Parts Engraver 3D Printer Manufacturing Parts DIY,210/90mm,44000,40.19,THK,Ball screw/spline (SPLINE),,5999_1.jpg; 5999_1.jpg; 5999_3.jpg; 5999_1.jpg; 5999_1.jpg; 5999_6.jpg; 853_13.jpg; 6012_11.jpg; 6012_14.jpg; 6008_19.jpg; 853_10.jpg; 6008_23.jpg; 6012_12.jpg; 6012_16.jpg; 6012_8.jpg; 6012_18.jpg; 6012_17.jpg; 6012_20.jpg; 853_26.jpg; 6012_23.jpg; 5999_1.jpg; 5999_3.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg; 7918_8.jpg
7528,[중고] HSR20-R형 (길이520mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] HSR20-R type (length 520mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,HSR20-R,55000,50.24,THK,LM GUIDE / BUSHING,,7528_1.jpg; 7528_1.jpg; 7528_3.jpg; 7528_1.jpg; 7528_1.jpg; 7528_6.jpg; 7833_17.jpg; 7833_23.jpg; 7833_18.jpg; 7834_17.jpg; 7833_7.jpg; 7834_11.jpg; 7834_7.jpg; 7834_9.jpg; 7834_6.jpg; 7834_10.jpg; 7834_13.jpg; 7834_12.jpg; 7834_15.jpg; 7834_16.jpg; 7528_1.jpg; 7528_3.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg; 7997_20.jpg
7335,[중고] XU-RC350D-S01 ERCR-NS01-B004 NXC100 YASKAWA ATM ROBOT,[Used] XU-RC350D-S01 ERCR-NS01-B004 NXC100 YASKAWA ATM ROBOT,XU-RC350D-S01,8800000,8038.8,RORZE,semiconductor equipment,,7335_1.jpg; 7335_1.jpg; 7335_3.jpg; 7335_1.jpg; 7335_1.jpg; 7335_6.jpg; 7335_7.jpg; 7335_8.jpg; 7335_9.jpg; 8054_21.jpg; 7997_24.jpg; 8029_17.jpg; 8050_18.jpg; 8050_14.jpg; 8029_25.jpg; 6631_18.jpg; 8029_18.jpg; 8050_15.jpg; 6631_23.jpg; 8029_21.jpg; 6631_18.jpg; 8050_19.jpg; 8029_14.jpg; 7335_1.jpg; 7335_3.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg; 5131_11.jpg
7663,[중고] 6ES7 332-5HD01-0AB0,[Used] 6ES7 332-5HD01-0AB0,6ES7,295000,269.48,,PLC,,7663_1.jpg; 7663_1.jpg; 7663_3.jpg; 7663_1.jpg; 7663_1.jpg; 7662_1.jpg; 7662_8.jpg; 7662_9.jpg; 7662_13.jpg; 7959_12.jpg; 7662_7.jpg; 7662_11.jpg; 7662_10.jpg; 7663_1.jpg; 7663_3.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg; 7714_9.jpg
7642,"[중고] YOKOGAWA 2축 LINEAR SERVO ACTUATOR DYNASERV (TM10501045-2SN,TM21001045-2SN,LM10510E00-0BS2,LM21010H00-0BS4)","[Used] YOKOGAWA 2-axis LINEAR SERVO ACTUATOR DYNASERV (TM10501045-2SN,TM21001045-2SN,LM10510E00-0BS2,LM21010H00-0BS4)","TM10501045-2SN,TM21001045-2SN,LM10510E00-0BS2,LM21010H00-0BS4",1980000,1808.73,,Cartesian robot/actuator,,7642_1.jpg; 7642_1.jpg; 7642_3.jpg; 7642_1.jpg; 7642_5.jpg; 7642_6.jpg; 7642_7.jpg; 7642_8.jpg; 7642_9.jpg; 7640_11.jpg; 7640_13.jpg; 7640_17.jpg; 7640_14.jpg; 7640_10.jpg; 7642_1.jpg; 7642_3.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg; 7879_14.jpg
5993,[중고] SUNX FX-301 FX-301P NAVI 디지털 레이저센서 앰프,[Used] SUNX FX-301 FX-301P NAVI Digital Laser Sensor Amplifier,FX-301,55000,50.24,,Sensors / various cables,,5993_1.jpg; 5993_1.jpg; 5993_3.jpg; 5993_1.jpg; 5993_1.jpg; 5609_24.jpg; 5991_9.jpg; 5163_14.jpg; 5161_22.jpg; 5991_17.jpg; 5161_15.jpg; 5983_13.jpg; 5287_12.jpg; 8036_23.jpg; 8036_24.jpg; 5159_10.jpg; 5609_20.jpg; 5991_10.jpg; 5163_7.jpg; 5993_1.jpg; 5993_3.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg; 7164_18.jpg
8015,[중고] SP-150-24 (24V 6.3A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,[Used] SP-150-24 (24V 6.3A) Power supply Power supply POWER SUPPLY SMPS,SP-150-24,33000,30.15,,Power supply SMPS,,8015_1.jpg; 8015_1.jpg; 8015_3.jpg; 8015_1.jpg; 8015_1.jpg; 8015_6.jpg; 8013_18.jpg; 8015_8.jpg; 8015_9.jpg; 8013_23.jpg; 8015_11.jpg; 8015_12.jpg; 8015_13.jpg; 8013_20.jpg; 8015_15.jpg; 8015_16.jpg; 8013_13.jpg; 7784_7.jpg; 8013_17.jpg; 7784_9.jpg; 8015_1.jpg; 8015_3.jpg; 8015_23.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg
7421,MKS 626B11TBE 10Torr Baratron,MKS 626B11TBE 10Torr Baratron,626B11TBE,660000,602.91,MKS,vacuum gauge,,7421_1.jpg; 7421_1.jpg; 7421_3.jpg; 7421_1.jpg; 7421_1.jpg; 7421_6.jpg; 7421_7.jpg; 7561_20.jpg; 7465_20.jpg; 7561_19.jpg; 7142_20.jpg; 7332_10.jpg; 7465_10.jpg; 7561_8.jpg; 7465_13.jpg; 7561_18.jpg; 7818_21.jpg; 7465_11.jpg; 7465_17.jpg; 7561_11.jpg; 7585_10.jpg; 7421_1.jpg; 7421_3.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg; 7465_17.jpg
7632,[중고] MKS PR4000-F2V1N,[Used] MKS PR4000-F2V1N,PR4000-F2V1N,1100000,1004.85,MKS,Pressure controller/gas analyzer,,7632_1.jpg; 7632_1.jpg; 7632_3.jpg; 7632_1.jpg; 7632_1.jpg; 7632_6.jpg; 7789_11.jpg; 6235_19.jpg; 7640_18.jpg; 7789_8.jpg; 7789_9.jpg; 7789_9.jpg; 7789_19.jpg; 7789_15.jpg; 7789_12.jpg; 6235_14.jpg; 6262_5.jpg; 7789_18.jpg; 7789_16.jpg; 7789_17.jpg; 7632_1.jpg; 7632_3.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg; 8052_20.jpg
6266,[중고] GPC3000-00-0-0 Pressure & Flow Controller GAT ATOVAC,[Used] GPC3000-00-0-0 Pressure & Flow Controller GAT ATOVAC,GPC3000-00-0-0,220000,200.97,,Pressure controller/gas analyzer,,6266_1.jpg; 6266_1.jpg; 6266_3.jpg; 6266_1.jpg; 6266_5.jpg; 7789_15.jpg; 7640_18.jpg; 7789_20.jpg; 7789_14.jpg; 7789_13.jpg; 7789_17.jpg; 7789_21.jpg; 7789_9.jpg; 7789_16.jpg; 7789_19.jpg; 7789_12.jpg; 6262_9.jpg; 6235_14.jpg; 7789_11.jpg; 6266_1.jpg; 6266_3.jpg; 6235_19.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg
8045,[중고] SHIMADZU TMP-4203LMC EI-D4203M Turbo molecular pump,[Used] SHIMADZU TMP-4203LMC EI-D4203M Turbo molecular pump,TMP-4203LMC,9900000,9043.65,EDWARDS,vacuum pump,,8045_1.jpg; 8045_1.jpg; 8045_3.jpg; 8045_1.jpg; 8045_1.jpg; 8045_6.jpg; 8045_7.jpg; 8045_8.jpg; 8045_9.jpg; 6447_7.jpg; 6447_12.jpg; 6447_9.jpg; 6447_13.jpg; 6447_10.jpg; 6447_6.jpg; 7674_25.jpg; 6447_8.jpg; 8045_1.jpg; 8045_3.jpg; 6447_11.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg; 7296_11.jpg
8061,[중고] DRT1-COM OMRON,[Used] DRT1-COM OMRON,DRT1-COM,33000,30.15,OMRON,communication module,,8061_1.jpg; 8061_1.jpg; 8061_3.jpg; 8061_1.jpg; 8061_1.jpg; 8061_6.jpg; 7918_14.jpg; 7916_18.jpg; 7914_12.jpg; 7918_8.jpg; 6964_14.jpg; 7918_15.jpg; 7605_14.jpg; 5166_25.jpg; 7801_9.jpg; 7801_16.jpg; 7914_8.jpg; 8060_14.jpg; 7821_12.jpg; 8065_8.jpg; 8061_1.jpg; 8061_3.jpg; 7375_19.jpg; 6447_11.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg
6520,[중고] Advanced Energy M/N 3155301-008C MATCH RF Navigator,[Used] Advanced Energy M/N 3155301-008C MATCH RF Navigator,3155301-008C,3300000,3014.55,,RF/DC/MATCH,,6520_1.jpg; 6520_1.jpg; 6520_3.jpg; 6520_1.jpg; 6520_1.jpg; 6520_6.jpg; 6520_7.jpg; 6512_16.jpg; 6594_19.jpg; 6503_16.jpg; 6594_13.jpg; 6512_15.jpg; 6594_10.jpg; 6503_14.jpg; 6594_15.jpg; 6594_21.jpg; 6594_12.jpg; 6512_18.jpg; 6594_18.jpg; 6512_22.jpg; 6503_18.jpg; 6520_1.jpg; 6520_3.jpg; 6594_8.jpg; 6447_11.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg; 6012_13.jpg
8032,[중고] SGMAH-04A1F-YA11 야스카와 서보 서보모터 AC서보모터 YASKAWA 시그마 자동화부품 조각기 3D프린터 부품 산업용 자동화설비,[Used] SGMAH-04A1F-YA11 YASKAWA Servo Servo Motor AC Servo Motor YASKAWA Sigma Automation Parts Engraver 3D Printer Parts Industrial Automation Equipment,SGMAH-04A1F-YA11,198000,180.87,YASKAWA,Servo motor/servo driver,,8032_1.jpg; 8032_1.jpg; 8032_3.jpg; 8032_1.jpg; 8032_1.jpg; 8032_6.jpg; 7733_23.jpg; 7733_19.jpg; 7731_9.jpg; 8032_10.jpg; 7733_8.jpg; 8027_25.jpg; 7709_19.jpg; 7616_9.jpg; 7968_22.jpg; 7733_20.jpg; 7968_19.jpg; 7968_21.jpg; 7142_18.jpg; 7732_12.jpg; 8032_1.jpg; 8032_3.jpg; 7732_16.jpg; 6594_8.jpg; 6447_11.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg
5816,[중고] RORZE RR741L1512-411-11X-1 CURR-8451-1 웨이퍼 핸들링 로봇 ATM ROBOT,[Used] RORZE RR741L1512-411-11X-1 CURR-8451-1 wafer handling robot ATM ROBOT,RR741L1512-411-11X-1,16500000,15072.75,RORZE,semiconductor equipment,,5816_1.jpg; 5816_1.jpg; 5816_3.jpg; 5816_1.jpg; 5816_1.jpg; 5816_6.jpg; 5816_7.jpg; 5816_8.jpg; 5816_9.jpg; 6631_23.jpg; 7934_21.jpg; 8029_19.jpg; 7440_23.jpg; 8029_25.jpg; 8054_15.jpg; 8054_19.jpg; 5820_10.jpg; 7292_16.jpg; 8028_24.jpg; 7440_29.jpg; 7440_24.jpg; 7226_7.jpg; 8030_17.jpg; 5816_1.jpg; 5816_3.jpg; 6631_21.jpg; 6594_8.jpg; 6447_11.jpg; 6235_15.jpg; 7332_17.jpg; 5609_11.jpg; 7640_12.jpg; 7662_12.jpg; 5820_11.jpg; 7658_14.jpg
